Driver,DriverNumber,LapNumber,LapTime,Stint,Compound,TyreLife,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,Position,TrackStatus,IsAccurate
HAM,44,53.0,0 days 00:01:16.185000,2.0,HARD,36.0,,,0 days 00:00:19.757000,0 days 00:00:36.216000,0 days 00:00:20.212000,5.0,1,True
HAM,44,54.0,0 days 00:01:16.217000,2.0,HARD,37.0,,,0 days 00:00:19.791000,0 days 00:00:36.234000,0 days 00:00:20.192000,5.0,1,True
HAM,44,55.0,0 days 00:01:16.657000,2.0,HARD,38.0,,,0 days 00:00:19.882000,0 days 00:00:36.482000,0 days 00:00:20.293000,5.0,1,True
HAM,44,58.0,0 days 00:01:18.349000,3.0,MEDIUM,5.0,,,0 days 00:00:20.878000,0 days 00:00:36.850000,0 days 00:00:20.621000,5.0,1,True
HAM,44,59.0,0 days 00:01:16.686000,3.0,MEDIUM,6.0,,,0 days 00:00:20.387000,0 days 00:00:36.289000,0 days 00:00:20.010000,5.0,1,True
HAM,44,60.0,0 days 00:01:15.767000,3.0,MEDIUM,7.0,,,0 days 00:00:19.808000,0 days 00:00:35.796000,0 days 00:00:20.163000,5.0,1,True
HAM,44,61.0,0 days 00:01:15.431000,3.0,MEDIUM,8.0,,,0 days 00:00:19.785000,0 days 00:00:35.611000,0 days 00:00:20.035000,5.0,1,True
HAM,44,62.0,0 days 00:01:14.916000,3.0,MEDIUM,9.0,,,0 days 00:00:19.741000,0 days 00:00:35.469000,0 days 00:00:19.706000,5.0,1,True
HAM,44,63.0,0 days 00:01:14.193000,3.0,MEDIUM,10.0,,,0 days 00:00:19.356000,0 days 00:00:35.230000,0 days 00:00:19.607000,5.0,1,True
HAM,44,64.0,0 days 00:01:16.306000,3.0,MEDIUM,11.0,,,0 days 00:00:19.910000,0 days 00:00:36.092000,0 days 00:00:20.304000,5.0,1,True
HAM,44,65.0,0 days 00:01:16.238000,3.0,MEDIUM,12.0,,,0 days 00:00:19.955000,0 days 00:00:36.087000,0 days 00:00:20.196000,5.0,1,True
HAM,44,66.0,0 days 00:01:16.659000,3.0,MEDIUM,13.0,,,0 days 00:00:20.336000,0 days 00:00:36.083000,0 days 00:00:20.240000,5.0,1,True
HAM,44,67.0,0 days 00:01:16.016000,3.0,MEDIUM,14.0,,,0 days 00:00:19.962000,0 days 00:00:35.918000,0 days 00:00:20.136000,5.0,1,True
HAM,44,68.0,0 days 00:01:15.861000,3.0,MEDIUM,15.0,,,0 days 00:00:19.845000,0 days 00:00:35.721000,0 days 00:00:20.295000,5.0,1,True
HAM,44,69.0,0 days 00:01:15.585000,3.0,MEDIUM,16.0,,,0 days 00:00:19.902000,0 days 00:00:35.738000,0 days 00:00:19.945000,5.0,1,True
HAM,44,70.0,0 days 00:01:15.257000,3.0,MEDIUM,17.0,,,0 days 00:00:19.713000,0 days 00:00:35.619000,0 days 00:00:19.925000,5.0,1,True
HAM,44,71.0,0 days 00:01:15.088000,3.0,MEDIUM,18.0,,,0 days 00:00:19.603000,0 days 00:00:35.686000,0 days 00:00:19.799000,5.0,1,True
HAM,44,72.0,0 days 00:01:14.273000,3.0,MEDIUM,19.0,,,0 days 00:00:19.468000,0 days 00:00:35.182000,0 days 00:00:19.623000,5.0,1,True
HAM,44,73.0,0 days 00:01:14.090000,3.0,MEDIUM,20.0,,,0 days 00:00:19.375000,0 days 00:00:35.138000,0 days 00:00:19.577000,5.0,1,True
HAM,44,74.0,0 days 00:01:15.388000,3.0,MEDIUM,21.0,,,0 days 00:00:19.942000,0 days 00:00:35.506000,0 days 00:00:19.940000,5.0,1,True
HAM,44,75.0,0 days 00:01:16.317000,3.0,MEDIUM,22.0,,,0 days 00:00:20.032000,0 days 00:00:36.072000,0 days 00:00:20.213000,5.0,1,True
HAM,44,76.0,0 days 00:01:16.537000,3.0,MEDIUM,23.0,,,0 days 00:00:20.237000,0 days 00:00:35.895000,0 days 00:00:20.405000,5.0,1,True
HAM,44,77.0,0 days 00:01:16.522000,3.0,MEDIUM,24.0,,,0 days 00:00:20.474000,0 days 00:00:35.824000,0 days 00:00:20.224000,5.0,1,True
HAM,44,78.0,0 days 00:01:17.439000,3.0,MEDIUM,25.0,,,0 days 00:00:20.498000,0 days 00:00:36.035000,0 days 00:00:20.906000,5.0,1,True
HUL,27,5.0,0 days 00:01:20.475000,1.0,MEDIUM,5.0,,,0 days 00:00:21.179000,0 days 00:00:37.573000,0 days 00:00:21.723000,12.0,1,True
HUL,27,6.0,0 days 00:01:20.974000,1.0,MEDIUM,6.0,,,0 days 00:00:21.301000,0 days 00:00:37.833000,0 days 00:00:21.840000,12.0,1,True
HUL,27,7.0,0 days 00:01:21.264000,1.0,MEDIUM,7.0,,,0 days 00:00:21.405000,0 days 00:00:38.176000,0 days 00:00:21.683000,12.0,1,True
HUL,27,8.0,0 days 00:01:20.300000,1.0,MEDIUM,8.0,,,0 days 00:00:21.160000,0 days 00:00:37.853000,0 days 00:00:21.287000,12.0,12,True
HUL,27,9.0,0 days 00:01:24.031000,1.0,MEDIUM,9.0,,,0 days 00:00:21.082000,0 days 00:00:41.050000,0 days 00:00:21.899000,12.0,2,True
HUL,27,10.0,0 days 00:01:21.507000,1.0,MEDIUM,10.0,,,0 days 00:00:21.142000,0 days 00:00:38.955000,0 days 00:00:21.410000,12.0,2,True
HUL,27,11.0,0 days 00:01:19.404000,1.0,MEDIUM,11.0,,,0 days 00:00:20.899000,0 days 00:00:37.338000,0 days 00:00:21.167000,12.0,21,True
HUL,27,14.0,0 days 00:01:16.106000,2.0,HARD,2.0,,,0 days 00:00:20.278000,0 days 00:00:35.598000,0 days 00:00:20.230000,18.0,1,True
HUL,27,15.0,0 days 00:01:16.553000,2.0,HARD,3.0,,,0 days 00:00:20.234000,0 days 00:00:35.781000,0 days 00:00:20.538000,18.0,1,True
HUL,27,16.0,0 days 00:01:18.317000,2.0,HARD,4.0,,,0 days 00:00:20.418000,0 days 00:00:36.555000,0 days 00:00:21.344000,18.0,1,True
HUL,27,17.0,0 days 00:01:19.969000,2.0,HARD,5.0,,,0 days 00:00:21.133000,0 days 00:00:37.720000,0 days 00:00:21.116000,16.0,1,True
HUL,27,18.0,0 days 00:01:18.044000,2.0,HARD,6.0,,,0 days 00:00:20.535000,0 days 00:00:36.604000,0 days 00:00:20.905000,16.0,1,True
HUL,27,19.0,0 days 00:01:19.058000,2.0,HARD,7.0,,,0 days 00:00:20.794000,0 days 00:00:37.368000,0 days 00:00:20.896000,16.0,1,True
HUL,27,20.0,0 days 00:01:19.381000,2.0,HARD,8.0,,,0 days 00:00:20.840000,0 days 00:00:37.388000,0 days 00:00:21.153000,16.0,1,True
HUL,27,21.0,0 days 00:01:18.150000,2.0,HARD,9.0,,,0 days 00:00:20.547000,0 days 00:00:36.837000,0 days 00:00:20.766000,16.0,1,True
HUL,27,22.0,0 days 00:01:17.509000,2.0,HARD,10.0,,,0 days 00:00:20.326000,0 days 00:00:36.551000,0 days 00:00:20.632000,16.0,1,True
HUL,27,23.0,0 days 00:01:17.557000,2.0,HARD,11.0,,,0 days 00:00:20.432000,0 days 00:00:36.453000,0 days 00:00:20.672000,16.0,1,True
HUL,27,24.0,0 days 00:01:17.055000,2.0,HARD,12.0,,,0 days 00:00:20.271000,0 days 00:00:36.348000,0 days 00:00:20.436000,16.0,1,True
HUL,27,25.0,0 days 00:01:17.538000,2.0,HARD,13.0,,,0 days 00:00:20.238000,0 days 00:00:36.493000,0 days 00:00:20.807000,16.0,1,True
HUL,27,26.0,0 days 00:01:18.724000,2.0,HARD,14.0,,,0 days 00:00:20.551000,0 days 00:00:37.246000,0 days 00:00:20.927000,15.0,1,True
HUL,27,27.0,0 days 00:01:19.472000,2.0,HARD,15.0,,,0 days 00:00:20.449000,0 days 00:00:37.594000,0 days 00:00:21.429000,15.0,1,True
HUL,27,28.0,0 days 00:01:19.264000,2.0,HARD,16.0,,,0 days 00:00:20.775000,0 days 00:00:37.455000,0 days 00:00:21.034000,15.0,1,True
HUL,27,29.0,0 days 00:01:19.749000,2.0,HARD,17.0,,,0 days 00:00:20.750000,0 days 00:00:37.678000,0 days 00:00:21.321000,15.0,1,True
HUL,27,30.0,0 days 00:01:20.392000,2.0,HARD,18.0,,,0 days 00:00:21.069000,0 days 00:00:37.297000,0 days 00:00:22.026000,15.0,1,True
HUL,27,31.0,0 days 00:01:19.889000,2.0,HARD,19.0,,,0 days 00:00:21.016000,0 days 00:00:37.201000,0 days 00:00:21.672000,15.0,1,True
HUL,27,32.0,0 days 00:01:20.602000,2.0,HARD,20.0,,,0 days 00:00:21.130000,0 days 00:00:38.579000,0 days 00:00:20.893000,15.0,1,True
HUL,27,33.0,0 days 00:01:17.840000,2.0,HARD,21.0,,,0 days 00:00:20.205000,0 days 00:00:36.923000,0 days 00:00:20.712000,15.0,1,True
HUL,27,34.0,0 days 00:01:18.400000,2.0,HARD,22.0,,,0 days 00:00:20.679000,0 days 00:00:37.037000,0 days 00:00:20.684000,15.0,1,True
HUL,27,35.0,0 days 00:01:20.594000,2.0,HARD,23.0,,,0 days 00:00:21.263000,0 days 00:00:38.423000,0 days 00:00:20.908000,15.0,1,True
HUL,27,36.0,0 days 00:01:18.642000,2.0,HARD,24.0,,,0 days 00:00:20.560000,0 days 00:00:37.336000,0 days 00:00:20.746000,15.0,1,True
HUL,27,37.0,0 days 00:01:18.904000,2.0,HARD,25.0,,,0 days 00:00:20.712000,0 days 00:00:37.251000,0 days 00:00:20.941000,14.0,12,True
HUL,27,38.0,0 days 00:01:18.272000,2.0,HARD,26.0,,,0 days 00:00:20.613000,0 days 00:00:36.903000,0 days 00:00:20.756000,14.0,1,True
HUL,27,39.0,0 days 00:01:18.876000,2.0,HARD,27.0,,,0 days 00:00:20.745000,0 days 00:00:37.331000,0 days 00:00:20.800000,14.0,1,True
HUL,27,40.0,0 days 00:01:18.804000,2.0,HARD,28.0,,,0 days 00:00:20.641000,0 days 00:00:37.252000,0 days 00:00:20.911000,14.0,1,True
HUL,27,41.0,0 days 00:01:18.575000,2.0,HARD,29.0,,,0 days 00:00:20.621000,0 days 00:00:37.222000,0 days 00:00:20.732000,14.0,1,True
HUL,27,42.0,0 days 00:01:17.315000,2.0,HARD,30.0,,,0 days 00:00:20.294000,0 days 00:00:36.582000,0 days 00:00:20.439000,14.0,1,True
HUL,27,43.0,0 days 00:01:17.929000,2.0,HARD,31.0,,,0 days 00:00:20.324000,0 days 00:00:36.761000,0 days 00:00:20.844000,14.0,1,True
HUL,27,46.0,0 days 00:01:15.909000,3.0,SOFT,2.0,,,0 days 00:00:20.095000,0 days 00:00:35.808000,0 days 00:00:20.006000,18.0,1,True
HUL,27,47.0,0 days 00:01:15.223000,3.0,SOFT,3.0,,,0 days 00:00:19.847000,0 days 00:00:35.445000,0 days 00:00:19.931000,18.0,1,True
HUL,27,48.0,0 days 00:01:16.246000,3.0,SOFT,4.0,,,0 days 00:00:19.803000,0 days 00:00:35.795000,0 days 00:00:20.648000,18.0,1,True
HUL,27,49.0,0 days 00:01:18.676000,3.0,SOFT,5.0,,,0 days 00:00:20.245000,0 days 00:00:38.125000,0 days 00:00:20.306000,18.0,1,True
HUL,27,50.0,0 days 00:01:16.425000,3.0,SOFT,6.0,,,0 days 00:00:19.973000,0 days 00:00:36.019000,0 days 00:00:20.433000,18.0,1,True
HUL,27,51.0,0 days 00:01:21.177000,3.0,SOFT,7.0,,,0 days 00:00:20.784000,0 days 00:00:38.477000,0 days 00:00:21.916000,18.0,1,True
HUL,27,52.0,0 days 00:01:20.376000,3.0,SOFT,8.0,,,0 days 00:00:20.922000,0 days 00:00:38.242000,0 days 00:00:21.212000,18.0,1,True
HUL,27,53.0,0 days 00:01:19.628000,3.0,SOFT,9.0,,,0 days 00:00:22.092000,0 days 00:00:36.792000,0 days 00:00:20.744000,18.0,1,True
HUL,27,54.0,0 days 00:01:18.841000,3.0,SOFT,10.0,,,0 days 00:00:20.644000,0 days 00:00:37.121000,0 days 00:00:21.076000,18.0,1,True
HUL,27,55.0,0 days 00:01:19.155000,3.0,SOFT,11.0,,,0 days 00:00:20.854000,0 days 00:00:37.045000,0 days 00:00:21.256000,18.0,1,True
HUL,27,56.0,0 days 00:01:17.976000,3.0,SOFT,12.0,,,0 days 00:00:20.379000,0 days 00:00:37.013000,0 days 00:00:20.584000,18.0,1,True
HUL,27,57.0,0 days 00:01:18.661000,3.0,SOFT,13.0,,,0 days 00:00:20.495000,0 days 00:00:37.364000,0 days 00:00:20.802000,18.0,1,True
HUL,27,58.0,0 days 00:01:17.942000,3.0,SOFT,14.0,,,0 days 00:00:20.228000,0 days 00:00:36.833000,0 days 00:00:20.881000,18.0,1,True
HUL,27,59.0,0 days 00:01:19.287000,3.0,SOFT,15.0,,,0 days 00:00:20.549000,0 days 00:00:37.670000,0 days 00:00:21.068000,18.0,1,True
HUL,27,60.0,0 days 00:01:18.508000,3.0,SOFT,16.0,,,0 days 00:00:20.506000,0 days 00:00:37.023000,0 days 00:00:20.979000,18.0,1,True
HUL,27,61.0,0 days 00:01:19.041000,3.0,SOFT,17.0,,,0 days 00:00:20.753000,0 days 00:00:37.138000,0 days 00:00:21.150000,18.0,1,True
HUL,27,62.0,0 days 00:01:21.565000,3.0,SOFT,18.0,,,0 days 00:00:21.286000,0 days 00:00:39.825000,0 days 00:00:20.454000,18.0,1,True
HUL,27,63.0,0 days 00:01:19.206000,3.0,SOFT,19.0,,,0 days 00:00:20.165000,0 days 00:00:37.041000,0 days 00:00:22,18.0,1,True
HUL,27,64.0,0 days 00:01:20.147000,3.0,SOFT,20.0,,,0 days 00:00:22.377000,0 days 00:00:37.180000,0 days 00:00:20.590000,17.0,1,True
HUL,27,65.0,0 days 00:01:17.571000,3.0,SOFT,21.0,,,0 days 00:00:20.102000,0 days 00:00:36.833000,0 days 00:00:20.636000,17.0,1,True
HUL,27,66.0,0 days 00:01:16.934000,3.0,SOFT,22.0,,,0 days 00:00:20.041000,0 days 00:00:36.400000,0 days 00:00:20.493000,17.0,1,True
HUL,27,67.0,0 days 00:01:17.445000,3.0,SOFT,23.0,,,0 days 00:00:20.239000,0 days 00:00:36.586000,0 days 00:00:20.620000,17.0,1,True
HUL,27,68.0,0 days 00:01:17.717000,3.0,SOFT,24.0,,,0 days 00:00:20.337000,0 days 00:00:36.838000,0 days 00:00:20.542000,17.0,1,True
HUL,27,69.0,0 days 00:01:16.974000,3.0,SOFT,25.0,,,0 days 00:00:20.096000,0 days 00:00:36.552000,0 days 00:00:20.326000,16.0,1,True
HUL,27,70.0,0 days 00:01:16.741000,3.0,SOFT,26.0,,,0 days 00:00:19.901000,0 days 00:00:36.471000,0 days 00:00:20.369000,16.0,1,True
HUL,27,71.0,0 days 00:01:16.602000,3.0,SOFT,27.0,,,0 days 00:00:19.984000,0 days 00:00:36.394000,0 days 00:00:20.224000,16.0,1,True
HUL,27,72.0,0 days 00:01:16.682000,3.0,SOFT,28.0,,,0 days 00:00:19.880000,0 days 00:00:36.477000,0 days 00:00:20.325000,16.0,1,True
HUL,27,73.0,0 days 00:01:16.717000,3.0,SOFT,29.0,,,0 days 00:00:19.775000,0 days 00:00:36.564000,0 days 00:00:20.378000,15.0,1,True
HUL,27,74.0,0 days 00:01:17.411000,3.0,SOFT,30.0,,,0 days 00:00:20.161000,0 days 00:00:36.998000,0 days 00:00:20.252000,15.0,1,True
HUL,27,75.0,0 days 00:01:16.504000,3.0,SOFT,31.0,,,0 days 00:00:19.817000,0 days 00:00:36.349000,0 days 00:00:20.338000,15.0,1,True
HUL,27,76.0,0 days 00:01:18.954000,3.0,SOFT,32.0,,,0 days 00:00:19.883000,0 days 00:00:38.005000,0 days 00:00:21.066000,16.0,1,True
LAW,30,5.0,0 days 00:01:20.766000,1.0,MEDIUM,5.0,,,0 days 00:00:21.045000,0 days 00:00:38.201000,0 days 00:00:21.520000,9.0,1,True
LAW,30,6.0,0 days 00:01:21.542000,1.0,MEDIUM,6.0,,,0 days 00:00:21.104000,0 days 00:00:38.602000,0 days 00:00:21.836000,9.0,1,True
LAW,30,7.0,0 days 00:01:21.507000,1.0,MEDIUM,7.0,,,0 days 00:00:21.289000,0 days 00:00:38.596000,0 days 00:00:21.622000,9.0,1,True
LAW,30,8.0,0 days 00:01:20.351000,1.0,MEDIUM,8.0,,,0 days 00:00:21.281000,0 days 00:00:37.907000,0 days 00:00:21.163000,9.0,12,True
LAW,30,9.0,0 days 00:01:24.550000,1.0,MEDIUM,9.0,,,0 days 00:00:21.422000,0 days 00:00:40.956000,0 days 00:00:22.172000,9.0,2,True
LAW,30,10.0,0 days 00:01:21.421000,1.0,MEDIUM,10.0,,,0 days 00:00:21,0 days 00:00:38.952000,0 days 00:00:21.469000,9.0,2,True
LAW,30,11.0,0 days 00:01:19.348000,1.0,MEDIUM,11.0,,,0 days 00:00:21.014000,0 days 00:00:37.097000,0 days 00:00:21.237000,9.0,21,True
LAW,30,12.0,0 days 00:01:19.771000,1.0,MEDIUM,12.0,,,0 days 00:00:21.106000,0 days 00:00:37.574000,0 days 00:00:21.091000,9.0,1,True
LAW,30,13.0,0 days 00:01:19.391000,1.0,MEDIUM,13.0,,,0 days 00:00:21.022000,0 days 00:00:37.144000,0 days 00:00:21.225000,9.0,1,True
LAW,30,14.0,0 days 00:01:19.572000,1.0,MEDIUM,14.0,,,0 days 00:00:21.009000,0 days 00:00:37.429000,0 days 00:00:21.134000,9.0,1,True
LAW,30,15.0,0 days 00:01:20.161000,1.0,MEDIUM,15.0,,,0 days 00:00:20.998000,0 days 00:00:37.569000,0 days 00:00:21.594000,9.0,1,True
LAW,30,16.0,0 days 00:01:20.692000,1.0,MEDIUM,16.0,,,0 days 00:00:21.167000,0 days 00:00:37.979000,0 days 00:00:21.546000,9.0,1,True
LAW,30,17.0,0 days 00:01:20.979000,1.0,MEDIUM,17.0,,,0 days 00:00:21.431000,0 days 00:00:38.098000,0 days 00:00:21.450000,9.0,1,True
LAW,30,18.0,0 days 00:01:20.225000,1.0,MEDIUM,18.0,,,0 days 00:00:21.222000,0 days 00:00:37.553000,0 days 00:00:21.450000,9.0,1,True
LAW,30,19.0,0 days 00:01:19.333000,1.0,MEDIUM,19.0,,,0 days 00:00:21.081000,0 days 00:00:37.175000,0 days 00:00:21.077000,9.0,1,True
LAW,30,20.0,0 days 00:01:17.398000,1.0,MEDIUM,20.0,,,0 days 00:00:20.294000,0 days 00:00:36.493000,0 days 00:00:20.611000,9.0,1,True
LAW,30,21.0,0 days 00:01:17.057000,1.0,MEDIUM,21.0,,,0 days 00:00:20.061000,0 days 00:00:36.296000,0 days 00:00:20.700000,9.0,1,True
LAW,30,22.0,0 days 00:01:16.734000,1.0,MEDIUM,22.0,,,0 days 00:00:19.919000,0 days 00:00:36.276000,0 days 00:00:20.539000,9.0,1,True
LAW,30,23.0,0 days 00:01:16.784000,1.0,MEDIUM,23.0,,,0 days 00:00:19.996000,0 days 00:00:36.201000,0 days 00:00:20.587000,9.0,1,True
LAW,30,24.0,0 days 00:01:16.712000,1.0,MEDIUM,24.0,,,0 days 00:00:19.929000,0 days 00:00:36.257000,0 days 00:00:20.526000,9.0,1,True
LAW,30,25.0,0 days 00:01:17.590000,1.0,MEDIUM,25.0,,,0 days 00:00:20.165000,0 days 00:00:36.565000,0 days 00:00:20.860000,9.0,1,True
LAW,30,26.0,0 days 00:01:17.456000,1.0,MEDIUM,26.0,,,0 days 00:00:20.130000,0 days 00:00:36.570000,0 days 00:00:20.756000,9.0,1,True
LAW,30,27.0,0 days 00:01:17.040000,1.0,MEDIUM,27.0,,,0 days 00:00:20.094000,0 days 00:00:36.398000,0 days 00:00:20.548000,9.0,1,True
LAW,30,28.0,0 days 00:01:16.902000,1.0,MEDIUM,28.0,,,0 days 00:00:19.869000,0 days 00:00:36.507000,0 days 00:00:20.526000,8.0,1,True
LAW,30,29.0,0 days 00:01:16.740000,1.0,MEDIUM,29.0,,,0 days 00:00:19.992000,0 days 00:00:36.181000,0 days 00:00:20.567000,8.0,1,True
LAW,30,30.0,0 days 00:01:16.607000,1.0,MEDIUM,30.0,,,0 days 00:00:19.968000,0 days 00:00:36.144000,0 days 00:00:20.495000,8.0,1,True
LAW,30,33.0,0 days 00:01:18.285000,2.0,SOFT,5.0,,,0 days 00:00:19.969000,0 days 00:00:37.759000,0 days 00:00:20.557000,9.0,1,True
LAW,30,34.0,0 days 00:01:16.425000,2.0,SOFT,6.0,,,0 days 00:00:19.918000,0 days 00:00:36.008000,0 days 00:00:20.499000,9.0,1,True
LAW,30,35.0,0 days 00:01:15.942000,2.0,SOFT,7.0,,,0 days 00:00:19.921000,0 days 00:00:35.851000,0 days 00:00:20.170000,9.0,1,True
LAW,30,36.0,0 days 00:01:20.271000,2.0,SOFT,8.0,,,0 days 00:00:20.002000,0 days 00:00:39.629000,0 days 00:00:20.640000,9.0,1,True
LAW,30,37.0,0 days 00:01:15.890000,2.0,SOFT,9.0,,,0 days 00:00:19.855000,0 days 00:00:35.845000,0 days 00:00:20.190000,8.0,12,True
LAW,30,38.0,0 days 00:01:15.964000,2.0,SOFT,10.0,,,0 days 00:00:19.821000,0 days 00:00:35.828000,0 days 00:00:20.315000,8.0,1,True
LAW,30,39.0,0 days 00:01:15.800000,2.0,SOFT,11.0,,,0 days 00:00:19.752000,0 days 00:00:35.808000,0 days 00:00:20.240000,8.0,1,True
LAW,30,42.0,0 days 00:01:16.743000,3.0,HARD,3.0,,,0 days 00:00:20.172000,0 days 00:00:36.194000,0 days 00:00:20.377000,8.0,1,True
LAW,30,43.0,0 days 00:01:15.931000,3.0,HARD,4.0,,,0 days 00:00:20.005000,0 days 00:00:35.849000,0 days 00:00:20.077000,8.0,1,True
LAW,30,44.0,0 days 00:01:15.958000,3.0,HARD,5.0,,,0 days 00:00:19.907000,0 days 00:00:35.887000,0 days 00:00:20.164000,8.0,1,True
LAW,30,45.0,0 days 00:01:15.605000,3.0,HARD,6.0,,,0 days 00:00:19.843000,0 days 00:00:35.712000,0 days 00:00:20.050000,8.0,1,True
LAW,30,46.0,0 days 00:01:15.476000,3.0,HARD,7.0,,,0 days 00:00:19.708000,0 days 00:00:35.676000,0 days 00:00:20.092000,8.0,1,True
LAW,30,47.0,0 days 00:01:15.461000,3.0,HARD,8.0,,,0 days 00:00:19.782000,0 days 00:00:35.669000,0 days 00:00:20.010000,8.0,1,True
LAW,30,48.0,0 days 00:01:15.418000,3.0,HARD,9.0,,,0 days 00:00:19.703000,0 days 00:00:35.667000,0 days 00:00:20.048000,8.0,1,True
LAW,30,49.0,0 days 00:01:15.567000,3.0,HARD,10.0,,,0 days 00:00:19.721000,0 days 00:00:35.776000,0 days 00:00:20.070000,8.0,1,True
LAW,30,50.0,0 days 00:01:15.479000,3.0,HARD,11.0,,,0 days 00:00:19.727000,0 days 00:00:35.700000,0 days 00:00:20.052000,8.0,1,True
LAW,30,51.0,0 days 00:01:15.399000,3.0,HARD,12.0,,,0 days 00:00:19.658000,0 days 00:00:35.669000,0 days 00:00:20.072000,8.0,1,True
LAW,30,52.0,0 days 00:01:15.377000,3.0,HARD,13.0,,,0 days 00:00:19.641000,0 days 00:00:35.684000,0 days 00:00:20.052000,8.0,1,True
LAW,30,53.0,0 days 00:01:15.356000,3.0,HARD,14.0,,,0 days 00:00:19.614000,0 days 00:00:35.723000,0 days 00:00:20.019000,8.0,1,True
LAW,30,54.0,0 days 00:01:15.321000,3.0,HARD,15.0,,,0 days 00:00:19.595000,0 days 00:00:35.608000,0 days 00:00:20.118000,8.0,1,True
LAW,30,55.0,0 days 00:01:15.597000,3.0,HARD,16.0,,,0 days 00:00:19.775000,0 days 00:00:35.737000,0 days 00:00:20.085000,8.0,1,True
LAW,30,56.0,0 days 00:01:16.960000,3.0,HARD,17.0,,,0 days 00:00:20.045000,0 days 00:00:36.329000,0 days 00:00:20.586000,8.0,1,True
LAW,30,57.0,0 days 00:01:16.583000,3.0,HARD,18.0,,,0 days 00:00:19.978000,0 days 00:00:36.270000,0 days 00:00:20.335000,8.0,1,True
LAW,30,58.0,0 days 00:01:17.684000,3.0,HARD,19.0,,,0 days 00:00:20.181000,0 days 00:00:36.889000,0 days 00:00:20.614000,8.0,1,True
LAW,30,59.0,0 days 00:01:16.772000,3.0,HARD,20.0,,,0 days 00:00:19.898000,0 days 00:00:36.409000,0 days 00:00:20.465000,8.0,1,True
LAW,30,60.0,0 days 00:01:16.672000,3.0,HARD,21.0,,,0 days 00:00:20.039000,0 days 00:00:36.163000,0 days 00:00:20.470000,8.0,1,True
LAW,30,61.0,0 days 00:01:16.173000,3.0,HARD,22.0,,,0 days 00:00:19.729000,0 days 00:00:36.154000,0 days 00:00:20.290000,8.0,1,True
LAW,30,62.0,0 days 00:01:16.864000,3.0,HARD,23.0,,,0 days 00:00:20.054000,0 days 00:00:36.317000,0 days 00:00:20.493000,8.0,1,True
LAW,30,63.0,0 days 00:01:17.611000,3.0,HARD,24.0,,,0 days 00:00:20.422000,0 days 00:00:36.715000,0 days 00:00:20.474000,8.0,1,True
LAW,30,64.0,0 days 00:01:17.155000,3.0,HARD,25.0,,,0 days 00:00:19.925000,0 days 00:00:36.440000,0 days 00:00:20.790000,8.0,1,True
LAW,30,65.0,0 days 00:01:19.159000,3.0,HARD,26.0,,,0 days 00:00:20.151000,0 days 00:00:38.513000,0 days 00:00:20.495000,8.0,1,True
LAW,30,66.0,0 days 00:01:16.955000,3.0,HARD,27.0,,,0 days 00:00:20.110000,0 days 00:00:36.410000,0 days 00:00:20.435000,8.0,1,True
LAW,30,67.0,0 days 00:01:17.409000,3.0,HARD,28.0,,,0 days 00:00:19.962000,0 days 00:00:36.708000,0 days 00:00:20.739000,8.0,1,True
LAW,30,68.0,0 days 00:01:17.363000,3.0,HARD,29.0,,,0 days 00:00:20.038000,0 days 00:00:36.728000,0 days 00:00:20.597000,8.0,1,True
LAW,30,69.0,0 days 00:01:17.136000,3.0,HARD,30.0,,,0 days 00:00:20.175000,0 days 00:00:36.461000,0 days 00:00:20.500000,8.0,1,True
LAW,30,70.0,0 days 00:01:16.905000,3.0,HARD,31.0,,,0 days 00:00:19.995000,0 days 00:00:36.432000,0 days 00:00:20.478000,8.0,1,True
LAW,30,71.0,0 days 00:01:17.053000,3.0,HARD,32.0,,,0 days 00:00:20.087000,0 days 00:00:36.603000,0 days 00:00:20.363000,8.0,1,True
LAW,30,72.0,0 days 00:01:16.392000,3.0,HARD,33.0,,,0 days 00:00:19.828000,0 days 00:00:36.395000,0 days 00:00:20.169000,8.0,1,True
LAW,30,73.0,0 days 00:01:16.597000,3.0,HARD,34.0,,,0 days 00:00:19.964000,0 days 00:00:36.373000,0 days 00:00:20.260000,8.0,1,True
LAW,30,74.0,0 days 00:01:17.066000,3.0,HARD,35.0,,,0 days 00:00:19.933000,0 days 00:00:36.603000,0 days 00:00:20.530000,8.0,1,True
LAW,30,75.0,0 days 00:01:16.757000,3.0,HARD,36.0,,,0 days 00:00:20.085000,0 days 00:00:36.347000,0 days 00:00:20.325000,8.0,1,True
LAW,30,76.0,0 days 00:01:16.028000,3.0,HARD,37.0,,,0 days 00:00:19.792000,0 days 00:00:36.049000,0 days 00:00:20.187000,8.0,1,True
LAW,30,77.0,0 days 00:01:16.630000,3.0,HARD,38.0,,,0 days 00:00:19.908000,0 days 00:00:36.206000,0 days 00:00:20.516000,8.0,1,True
LEC,16,5.0,0 days 00:01:18.801000,1.0,MEDIUM,5.0,,,0 days 00:00:20.597000,0 days 00:00:37.317000,0 days 00:00:20.887000,2.0,1,True
LEC,16,6.0,0 days 00:01:19.267000,1.0,MEDIUM,6.0,,,0 days 00:00:20.621000,0 days 00:00:37.804000,0 days 00:00:20.842000,2.0,1,True
